counter,time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,cube_pose_x,cube_pose_y,right_gripper
1258,39.973000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.64,0.32,0.0
1259,40.173000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.64,0.32,0.0
1260,40.373000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.64,0.32,0.0
1261,40.573000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.64,0.32,0.0
1262,40.773000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.64,0.32,0.0
1263,41.163000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.29,0.0
1264,41.363000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.29,0.0
1265,41.563000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.29,0.0
1266,41.765000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.29,0.0
1267,41.965000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.29,0.0
1268,42.166000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.29,0.0
1269,42.426000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.57,0.27,0.0
1270,42.626000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.57,0.27,0.0
1271,42.826000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.57,0.27,0.0
1272,43.026000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.57,0.27,0.0
1273,43.227000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.57,0.27,0.0
1274,43.727000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.69,-0.39,0.0
1275,43.935000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.69,-0.39,0.0
1276,44.135000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.69,-0.39,0.0
1277,44.336000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.69,-0.39,0.0
1278,44.536000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.69,-0.39,0.0
1279,45.061000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.19,0.0
1280,45.264000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.19,0.0
1281,45.468000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.19,0.0
1282,45.668000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.19,0.0
1283,45.869000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.58,0.19,0.0
1284,46.163000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1285,46.364000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1286,46.564000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1287,46.773000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1288,46.973000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1289,47.350000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,0.02,0.0
1290,47.551000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,0.02,0.0
1291,47.751000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,0.02,0.0
1292,47.951000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,0.02,0.0
1293,48.151000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,0.02,0.0
1294,48.477000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.18,0.0
1295,48.679000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.18,0.0
1296,48.879000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.18,0.0
1297,49.079000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.18,0.0
1298,49.280000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.18,0.0
1299,49.480000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.18,0.0
1300,49.715000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.1,0.0
1301,49.915000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.1,0.0
1302,50.115000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.1,0.0
1303,50.315000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.1,0.0
1304,50.516000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.1,0.0
1305,50.809000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.54,-0.36,0.0
1306,51.009000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.54,-0.36,0.0
1307,51.209000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.54,-0.36,0.0
1308,51.409000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.54,-0.36,0.0
1309,51.814000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.17,0.0
1310,52.014000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.17,0.0
1311,52.216000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.17,0.0
1312,52.418000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.17,0.0
1313,52.620000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.55,-0.17,0.0
1314,52.968000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.62,0.17,0.0
1315,53.169000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.62,0.17,0.0
1316,53.370000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.62,0.17,0.0
1317,53.570000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.62,0.17,0.0
1318,53.771000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.62,0.17,0.0
1319,54.078000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.04,0.0
1320,54.279000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.04,0.0
1321,54.480000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.04,0.0
1322,54.680000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.04,0.0
1323,54.880000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.04,0.0
1324,55.250000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.66,-0.33,0.0
1325,55.451000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.66,-0.33,0.0
1326,55.651000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.66,-0.33,0.0
1327,55.851000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.66,-0.33,0.0
1328,56.051000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.66,-0.33,0.0
1329,56.256000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.66,-0.33,0.0
1330,56.640000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,-0.03,0.0
1331,56.841000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,-0.03,0.0
1332,57.041000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,-0.03,0.0
1333,57.241000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,-0.03,0.0
1334,57.444000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,-0.03,0.0
1335,57.644000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,-0.03,0.0
1336,57.883000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,0.39,0.0
1337,58.084000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,0.39,0.0
1338,58.290000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,0.38,0.0
1339,58.490000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,0.38,0.0
1340,58.690000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.53,0.38,0.0
1341,59.160000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.07,0.0
1342,59.364000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.07,0.0
1343,59.565000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.07,0.0
1344,59.765000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.07,0.0
1345,59.965000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.07,0.0
1346,60.343000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.16,0.0
1347,60.543000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.16,0.0
1348,60.747000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.16,0.0
1349,60.948000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.16,0.0
1350,61.148000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.63,-0.16,0.0
1351,61.455000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.54,-0.32,0.0
1352,61.658000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.54,-0.32,0.0
1353,61.859000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.54,-0.32,0.0
1354,62.059000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.54,-0.32,0.0
1355,62.259000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.54,-0.32,0.0
1356,62.621000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.64,-0.04,0.0
1357,62.822000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.64,-0.04,0.0
1358,63.025000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.64,-0.04,0.0
1359,63.225000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.64,-0.04,0.0
1360,63.480000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1361,63.680000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1362,63.881000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1363,64.081000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1364,64.282000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,-0.24,0.0
1365,64.646000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.19,0.0
1366,64.847000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.19,0.0
1367,65.048000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.19,0.0
1368,65.248000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.19,0.0
1369,65.448000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.68,-0.19,0.0
1370,65.688000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,0.32,0.0
1371,65.888000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,0.32,0.0
1372,66.089000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,0.32,0.0
1373,66.454000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.56,-0.36,0.0
1374,66.655000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.56,-0.36,0.0
1375,66.858000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.56,-0.36,0.0
1376,67.058000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.56,-0.36,0.0
1377,67.320000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.51,-0.14,0.0
1378,67.521000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.51,-0.14,0.0
1379,67.724000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.51,-0.14,0.0
1380,67.925000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.51,-0.14,0.0
1381,68.131000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.51,-0.14,0.0
1382,68.468000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.61,0.18,0.0
1383,68.668000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.61,0.18,0.0
1384,68.869000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.61,0.18,0.0
1385,69.071000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.61,0.18,0.0
1386,69.272000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.61,0.18,0.0
1387,69.650000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,0.3,0.0
1388,69.851000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,0.3,0.0
1389,70.054000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,0.3,0.0
1390,70.255000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,0.3,0.0
1391,70.455000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.65,0.3,0.0
1392,70.848000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.6,-0.26,0.0
1393,71.049000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.6,-0.26,0.0
1394,71.249000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.6,-0.26,0.0
1395,71.450000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.6,-0.26,0.0
1396,71.652000,-0.251749257571,1.52162012187,0.161014787565,-0.0461964969623,-0.0318295094476,-0.0612999764875,0.0163855049185,0.6,-0.26,0.0
