counter,time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,cube_pose_x,cube_pose_y,right_gripper,right_j0_next,right_j1_next,right_j2_next,right_j3_next,right_j4_next,right_j5_next,right_j6_next,eef_pose_x,eef_pose_y,eef_pose_z,eef_pose_x_next,eef_pose_y_next,eef_pose_z_next
2296,338.215,0.8673119719,0.5571408705,1.1512264902,-1.7260315227,-0.9690453232,1.9895462689,2.5125022496,0.52,0.27,0.000189,0.8673119719,0.5571408705,1.1512264902,-1.7260315227,-0.9690453232,1.9895462689,2.5125022496,0.5028979648,0.247771717,0.0170520941,0.5028979648,0.247771717,0.0170520941
2297,338.881,0.549170579,0.8537026826,1.2098151176,-2.0397136377,-0.8360877582,2.1513531433,2.0544443057,0.57,-0.35,0.000189,0.2400480354,0.6020195723,1.251686257,-1.628164757,-1.1867722634,1.834256996,1.6366069818,0.3967527906,-0.0047047469,-0.0047228545,0.5189203525,-0.117619545,-0.0859437496
2298,339.081,0.2400480354,0.6020195723,1.251686257,-1.628164757,-1.1867722634,1.834256996,1.6366069818,0.57,-0.35,0.000189,-0.109856331,0.3531017182,1.2463940388,-1.4663087443,-1.1801189925,1.8218500351,1.5793424069,0.5189203525,-0.117619545,-0.0859437496,0.5896910715,-0.2775933636,-0.0022270164
2299,339.281,-0.109856331,0.3531017182,1.2463940388,-1.4663087443,-1.1801189925,1.8218500351,1.5793424069,0.57,-0.35,0.000189,-0.2563859501,0.3327631833,1.2475961802,-1.4375203474,-1.1903994837,1.8133937425,1.5861980627,0.5896910715,-0.2775933636,-0.0022270164,0.5574391627,-0.360080435,0.0018186511
2300,339.481,-0.2563859501,0.3327631833,1.2475961802,-1.4375203474,-1.1903994837,1.8133937425,1.5861980627,0.57,-0.35,0.000189,-0.2563859501,0.3327631833,1.2475961802,-1.4375203474,-1.1903994837,1.8133937425,1.5861980627,0.5574391627,-0.360080435,0.0018186511,0.5574391627,-0.360080435,0.0018186511
2301,340.31,0.6090595013,0.6375772892,1.3221790785,-2.0789602235,-1.0723085601,2.0592463629,1.8626157564,0.63,0.23,0.000189,0.6594272154,0.3930374311,1.2801985466,-1.6323456462,-1.1994485338,1.8147043512,2.4050298464,0.4009824887,0.0028034913,-0.0018663652,0.5754812862,0.1447498583,-0.0072605927
2302,340.51,0.6594272154,0.3930374311,1.2801985466,-1.6323456462,-1.1994485338,1.8147043512,2.4050298464,0.63,0.23,0.000189,0.6692755144,0.3080364966,1.2535255178,-1.4127590781,-1.1945197367,1.8082411056,2.4761530016,0.5754812862,0.1447498583,-0.0072605927,0.6307642849,0.2416071659,0.0084933599
2303,340.712,0.6692755144,0.3080364966,1.2535255178,-1.4127590781,-1.1945197367,1.8082411056,2.4761530016,0.63,0.23,0.000189,0.6692755144,0.3080364966,1.2535255178,-1.4127590781,-1.1945197367,1.8082411056,2.4761530016,0.6307642849,0.2416071659,0.0084933599,0.6307642849,0.2416071659,0.0084933599
2304,341.346,0.5866015121,0.7348965488,1.2751215625,-2.0641518994,-0.9700407256,2.1038709439,1.9539369946,0.68,0.05,0.000189,0.3325243612,0.497234446,1.1658075362,-1.5896194807,-1.0534009726,1.8690958312,2.2619263451,0.3986172415,-0.0016437464,-0.0023204193,0.604577605,-0.0300469916,-0.0033038859
2305,341.548,0.3325243612,0.497234446,1.1658075362,-1.5896194807,-1.0534009726,1.8690958312,2.2619263451,0.68,0.05,0.000189,0.3423717794,0.4028004797,1.1218410676,-1.3572544069,-1.0431371689,1.8661590455,2.2903846822,0.604577605,-0.0300469916,-0.0033038859,0.6849940739,0.0509752738,0.0107391925
2306,341.748,0.3423717794,0.4028004797,1.1218410676,-1.3572544069,-1.0431371689,1.8661590455,2.2903846822,0.68,0.05,0.000189,0.3423717794,0.4028004797,1.1218410676,-1.3572544069,-1.0431371689,1.8661590455,2.2903846822,0.6849940739,0.0509752738,0.0107391925,0.6849940739,0.0509752738,0.0107391925
2307,342.537,0.5590053807,0.8299892989,1.2212856519,-2.0451107382,-0.8596240244,2.1473103147,2.0383214673,0.7,-0.39,0.000189,0.2422905656,0.5776441134,1.235761996,-1.5081430903,-1.198026965,1.7301528154,1.8826308977,0.3977158265,-0.0023658195,-0.0029366064,0.564146391,-0.1013895445,-0.1007164049
2308,342.737,0.2422905656,0.5776441134,1.235761996,-1.5081430903,-1.198026965,1.7301528154,1.8826308977,0.7,-0.39,0.000189,-0.1071742099,0.3119454169,1.2349117748,-1.0725796905,-1.1946982451,1.7178298344,1.8451981827,0.564146391,-0.1013895445,-0.1007164049,0.7191877418,-0.2015686898,-0.0480438788
2309,342.938,-0.1071742099,0.3119454169,1.2349117748,-1.0725796905,-1.1946982451,1.7178298344,1.8451981827,0.7,-0.39,0.000189,-0.4304136308,0.1948942196,1.2176550387,-0.9636991554,-1.1933898231,1.7030987316,1.8506404808,0.7191877418,-0.2015686898,-0.0480438788,0.6881736543,-0.416883076,0.0188566085
2310,343.139,-0.4304136308,0.1948942196,1.2176550387,-0.9636991554,-1.1933898231,1.7030987316,1.8506404808,0.7,-0.39,0.000189,-0.4304136308,0.1948942196,1.2176550387,-0.9636991554,-1.1933898231,1.7030987316,1.8506404808,0.6881736543,-0.416883076,0.0188566085,0.6881736543,-0.416883076,0.0188566085
2311,344.159,0.5531024112,0.8588344247,1.1910768673,-2.0384116282,-0.8154788977,2.1607267473,2.0552103071,0.69,-0.24,0.000189,0.2325350075,0.6103254943,1.1202028942,-1.4980992612,-1.0258836503,1.8419437661,1.9846342314,0.4013407162,0.0025142338,0.0008596973,0.5942694343,-0.078304589,-0.0615690588
2312,344.36,0.2325350075,0.6103254943,1.1202028942,-1.4980992612,-1.0258836503,1.8419437661,1.9846342314,0.69,-0.24,0.000189,-0.1138384645,0.3754698721,1.0882151234,-1.2290314391,-1.0214486869,1.8287568726,1.9756129183,0.5942694343,-0.078304589,-0.0615690588,0.6868940387,-0.2342057652,0.0122373092
2313,344.564,-0.1138384645,0.3754698721,1.0882151234,-1.2290314391,-1.0214486869,1.8287568726,1.9756129183,0.69,-0.24,0.000189,-0.1138384645,0.3754698721,1.0882151234,-1.2290314391,-1.0214486869,1.8287568726,1.9756129183,0.6868940387,-0.2342057652,0.0122373092,0.6868940387,-0.2342057652,0.0122373092
2314,345.515,0.5575989202,0.8551854524,1.1951525927,-2.0381040399,-0.819724977,2.1582752708,2.0540779651,0.34,0.05,0.000189,0.5575989202,0.8551854524,1.1951525927,-2.0381040399,-0.819724977,2.1582752708,2.0540779651,0.401196445,0.0035504926,0.0001738556,0.401196445,0.0035504926,0.0001738556
2315,345.715,0.2580430057,0.6228223235,1.1647829035,-1.7509165241,-1.0098747271,1.9820531308,1.895467608,0.33,0.04,0.000189,0.2580430057,0.6228223235,1.1647829035,-1.7509165241,-1.0098747271,1.9820531308,1.895467608,0.5213900229,-0.0996153796,-0.0138787223,0.5213900229,-0.0996153796,-0.0138787223
2316,346.603,0.5848079523,0.7744713126,1.2502394963,-2.0549423241,-0.9273001267,2.1264197716,1.9718519926,0.56,0.15,0.000189,0.653503303,0.5499636672,1.1762464545,-1.7335640224,-1.0255030411,1.9677438374,2.3252828385,0.3990729105,0.0021816997,-0.0021836182,0.5388541707,0.1230168121,0.0058255846
2317,346.803,0.653503303,0.5499636672,1.1762464545,-1.7335640224,-1.0255030411,1.9677438374,2.3252828385,0.56,0.15,0.000189,0.653503303,0.5499636672,1.1762464545,-1.7335640224,-1.0255030411,1.9677438374,2.3252828385,0.5388541707,0.1230168121,0.0058255846,0.5388541707,0.1230168121,0.0058255846
2318,347.61,0.5709105402,0.7950010414,1.2454559926,-2.056914776,-0.9077868482,2.129365653,2.0034949635,0.7,0.26,0.000189,0.5297995646,0.5466424548,1.1737191721,-1.5297384249,-1.0927670966,1.8012625789,2.5791248349,0.3957329127,-0.0040967473,-0.0031857514,0.5948951316,0.0855975977,-0.0484578201
2319,347.811,0.5297995646,0.5466424548,1.1737191721,-1.5297384249,-1.0927670966,1.8012625789,2.5791248349,0.7,0.26,0.000189,0.5576385173,0.3165101349,1.1404834318,-1.181526444,-1.0819163328,1.7971614546,2.6609957127,0.5948951316,0.0855975977,-0.0484578201,0.6954704897,0.2598144198,0.0145225815
2320,348.011,0.5576385173,0.3165101349,1.1404834318,-1.181526444,-1.0819163328,1.7971614546,2.6609957127,0.7,0.26,0.000189,0.5576385173,0.3165101349,1.1404834318,-1.181526444,-1.0819163328,1.7971614546,2.6609957127,0.6954704897,0.2598144198,0.0145225815,0.6954704897,0.2598144198,0.0145225815
2321,348.932,0.5384655272,0.8837578042,1.1800641868,-2.0296779873,-0.7847864275,2.167018456,2.0898660426,0.67,-0.14,0.000189,0.2317143836,0.6448435346,1.0796286596,-1.5696149571,-0.9531064978,1.9056565774,2.0822514099,0.4006182208,-0.0001602657,-0.001857693,0.5811565565,-0.080828987,-0.0367498688
2322,349.133,0.2317143836,0.6448435346,1.0796286596,-1.5696149571,-0.9531064978,1.9056565774,2.0822514099,0.67,-0.14,0.000189,0.0062293945,0.4545655276,1.0377151754,-1.3411062825,-0.9521788284,1.8865281272,2.0893640793,0.5811565565,-0.080828987,-0.0367498688,0.6719257113,-0.165825966,0.0165869325
2323,349.334,0.0062293945,0.4545655276,1.0377151754,-1.3411062825,-0.9521788284,1.8865281272,2.0893640793,0.67,-0.14,0.000189,0.0062293945,0.4545655276,1.0377151754,-1.3411062825,-0.9521788284,1.8865281272,2.0893640793,0.6719257113,-0.165825966,0.0165869325,0.6719257113,-0.165825966,0.0165869325
2324,350.148,0.5460514639,0.8800460946,1.1829176948,-2.0333369789,-0.7906297371,2.1664287604,2.0790427245,0.62,-0.01,0.000189,0.2900427412,0.6547163357,1.0472724912,-1.6556220492,-0.8689210319,1.9881365137,2.233523272,0.3998680347,0.0017835788,-0.001215797,0.5741764443,-0.0439037893,0.0028040095
2325,350.348,0.2900427412,0.6547163357,1.0472724912,-1.6556220492,-0.8689210319,1.9881365137,2.233523272,0.62,-0.01,0.000189,0.2900427412,0.6547163357,1.0472724912,-1.6556220492,-0.8689210319,1.9881365137,2.233523272,0.5741764443,-0.0439037893,0.0028040095,0.5741764443,-0.0439037893,0.0028040095
2326,351.197,0.5311802762,0.9094753145,1.166638766,-2.0293491176,-0.7625388421,2.1752389288,2.1103069398,0.69,0.26,0.000189,0.5134114892,0.6569616437,1.040662326,-1.4947356727,-0.9265277851,1.85227888,2.6705903786,0.3978791205,-0.0013558422,-0.0028667326,0.5999052036,0.1048984407,-0.0483898164
2327,351.397,0.5134114892,0.6569616437,1.040662326,-1.4947356727,-0.9265277851,1.85227888,2.6705903786,0.69,0.26,0.000189,0.534776642,0.4178695346,0.9951022431,-1.1655631913,-0.9176459697,1.8485289813,2.7447233382,0.5999052036,0.1048984407,-0.0483898164,0.6914238639,0.2605613658,0.011859588
2328,351.599,0.534776642,0.4178695346,0.9951022431,-1.1655631913,-0.9176459697,1.8485289813,2.7447233382,0.69,0.26,0.000189,0.534776642,0.4178695346,0.9951022431,-1.1655631913,-0.9176459697,1.8485289813,2.7447233382,0.6914238639,0.2605613658,0.011859588,0.6914238639,0.2605613658,0.011859588
2329,352.557,0.4881594652,0.9873052436,1.102066567,-2.0109588296,-0.6440755862,2.1920986091,2.1925930551,0.5,-0.37,0.000189,0.1665737724,0.7284408337,1.178769513,-1.6718701732,-1.0904904076,1.9064876511,1.5915417123,0.4008163765,-8.22849129823919E-05,-0.001375693,0.4791374046,-0.1573542228,-0.0886902692
2330,352.757,0.1665737724,0.7284408337,1.178769513,-1.6718701732,-1.0904904076,1.9064876511,1.5915417123,0.5,-0.37,0.000189,-0.1835327162,0.4719966059,1.1834632313,-1.5573995934,-1.0873738266,1.8995687459,1.495992887,0.4791374046,-0.1573542228,-0.0886902692,0.5214794865,-0.318201479,-0.0093262934
2331,352.957,-0.1835327162,0.4719966059,1.1834632313,-1.5573995934,-1.0873738266,1.8995687459,1.495992887,0.5,-0.37,0.000189,-0.2921733461,0.4361285749,1.1843416908,-1.539761333,-1.0938886317,1.8934442335,1.4979998614,0.5214794865,-0.318201479,-0.0093262934,0.4995293456,-0.3756163495,0.0035289926
2332,353.16,-0.2921733461,0.4361285749,1.1843416908,-1.539761333,-1.0938886317,1.8934442335,1.4979998614,0.5,-0.37,0.000189,-0.2921733461,0.4361285749,1.1843416908,-1.539761333,-1.0938886317,1.8934442335,1.4979998614,0.4995293456,-0.3756163495,0.0035289926,0.4995293456,-0.3756163495,0.0035289926
2333,353.917,0.6024283678,0.6867930555,1.2955102765,-2.0694060892,-1.0188764563,2.0870700326,1.9019495194,0.69,-0.05,0.000189,0.3090656865,0.4439411883,1.2076784,-1.5733457796,-1.1081598923,1.8465743927,2.1002437848,0.4012490077,0.0034268746,-0.001169678,0.6115367178,-0.0430151896,-0.0035532259
2334,354.117,0.3090656865,0.4439411883,1.2076784,-1.5733457796,-1.1081598923,1.8465743927,2.1002437848,0.69,-0.05,0.000189,0.1840149433,0.3575376802,1.1721266473,-1.3578100378,-1.1081997526,1.8327286049,2.1305024051,0.6115367178,-0.0430151896,-0.0035532259,0.6871209012,-0.0636496278,0.0110844386
2335,354.319,0.1840149433,0.3575376802,1.1721266473,-1.3578100378,-1.1081997526,1.8327286049,2.1305024051,0.69,-0.05,0.000189,0.1840149433,0.3575376802,1.1721266473,-1.3578100378,-1.1081997526,1.8327286049,2.1305024051,0.6871209012,-0.0636496278,0.0110844386,0.6871209012,-0.0636496278,0.0110844386
2336,355.011,0.5773022284,0.7770272564,1.2516765153,-2.0563695361,-0.9215102833,2.1249075289,1.9883322867,0.57,0.17,0.000189,0.6600335072,0.5428658269,1.1702502652,-1.7071890991,-1.0254412944,1.9562995137,2.3638091782,0.3982158569,-0.0011752688,-0.0022062073,0.5462239872,0.1345242163,0.0048623527
2337,355.214,0.6600335072,0.5428658269,1.1702502652,-1.7071890991,-1.0254412944,1.9562995137,2.3638091782,0.57,0.17,0.000189,0.6600335072,0.5428658269,1.1702502652,-1.7071890991,-1.0254412944,1.9562995137,2.3638091782,0.5462239872,0.1345242163,0.0048623527,0.5462239872,0.1345242163,0.0048623527
2338,355.875,0.5672383679,0.807316642,1.2378825432,-2.0529591861,-0.8916469079,2.1349126426,2.0144540919,0.6,0.28,0.000189,0.7355670763,0.5640625349,1.1756237036,-1.6180496227,-1.0626179915,1.8896446179,2.5379432009,0.3961942261,-0.0036753263,-0.0033300677,0.5438868181,0.1852731929,-0.032243426
2339,356.08,0.7355670763,0.5640625349,1.1756237036,-1.6180496227,-1.0626179915,1.8896446179,2.5379432009,0.6,0.28,0.000189,0.7320531015,0.4050154336,1.1419902953,-1.4168748181,-1.0571808961,1.8769345193,2.6159442845,0.5438868181,0.1852731929,-0.032243426,0.6067777821,0.2846113307,0.0137729174
2340,356.28,0.7320531015,0.4050154336,1.1419902953,-1.4168748181,-1.0571808961,1.8769345193,2.6159442845,0.6,0.28,0.000189,0.7320531015,0.4050154336,1.1419902953,-1.4168748181,-1.0571808961,1.8769345193,2.6159442845,0.6067777821,0.2846113307,0.0137729174,0.6067777821,0.2846113307,0.0137729174
2341,357,0.5578393701,0.8355911039,1.2170477452,-2.0406274468,-0.8508211082,2.1485997918,2.0430630586,0.65,-0.22,0.000189,0.2411880413,0.5857896704,1.1519128767,-1.5750985138,-1.0453569798,1.8790294548,1.9128767487,0.3987732499,-0.0013998188,-0.0034500366,0.5766811387,-0.0869514403,-0.042636246
2342,357.201,0.2411880413,0.5857896704,1.1519128767,-1.5750985138,-1.0453569798,1.8790294548,1.9128767487,0.65,-0.22,0.000189,-0.0783841718,0.4011457013,1.1183938007,-1.3728510749,-1.043696684,1.8610909586,1.9037413331,0.5766811387,-0.0869514403,-0.042636246,0.6430760456,-0.2374408998,0.0163459788
2343,357.401,-0.0783841718,0.4011457013,1.1183938007,-1.3728510749,-1.043696684,1.8610909586,1.9037413331,0.65,-0.22,0.000189,-0.0783841718,0.4011457013,1.1183938007,-1.3728510749,-1.043696684,1.8610909586,1.9037413331,0.6430760456,-0.2374408998,0.0163459788,0.6430760456,-0.2374408998,0.0163459788
2344,358.222,0.5799802222,0.7971980063,1.2350972742,-2.055103453,-0.8920179326,2.1376913771,1.9956244776,0.6,-0.02,0.000189,0.3106486098,0.5784869099,1.1163892553,-1.6901591994,-0.957905003,1.971159077,2.1338852613,0.3990034439,0.0034784721,0.0005539948,0.5695559244,-0.0494201188,0.0125439092
2345,358.422,0.3106486098,0.5784869099,1.1163892553,-1.6901591994,-0.957905003,1.971159077,2.1338852613,0.6,-0.02,0.000189,0.3106486098,0.5784869099,1.1163892553,-1.6901591994,-0.957905003,1.971159077,2.1338852613,0.5695559244,-0.0494201188,0.0125439092,0.5695559244,-0.0494201188,0.0125439092
2346,359.042,0.5608404022,0.8410487207,1.2133669342,-2.0390888768,-0.851835109,2.1523141646,2.043190989,0.65,-0.31,0.000189,0.2602505799,0.6044814808,1.1595186551,-1.5793531202,-1.0662248196,1.8429460897,1.8570298588,0.3982940658,-0.000081253,-0.0043943561,0.5688414335,-0.0852736625,-0.0546892433
2347,359.244,0.2602505799,0.6044814808,1.1595186551,-1.5793531202,-1.0662248196,1.8429460897,1.8570298588,0.65,-0.31,0.000189,-0.0893245802,0.3721496086,1.1284334462,-1.3053752532,-1.0598049802,1.8308900073,1.8261514956,0.5688414335,-0.0852736625,-0.0546892433,0.6652945988,-0.2353348334,0.0130199481
2348,359.444,-0.0893245802,0.3721496086,1.1284334462,-1.3053752532,-1.0598049802,1.8308900073,1.8261514956,0.65,-0.31,0.000189,-0.2463382388,0.3693244081,1.1313002047,-1.2491232857,-1.0723985094,1.824466039,1.8372209326,0.6652945988,-0.2353348334,0.0130199481,0.6357544684,-0.3274260653,-0.0001924229
2349,359.645,-0.2463382388,0.3693244081,1.1313002047,-1.2491232857,-1.0723985094,1.824466039,1.8372209326,0.65,-0.31,0.000189,-0.2463382388,0.3693244081,1.1313002047,-1.2491232857,-1.0723985094,1.824466039,1.8372209326,0.6357544684,-0.3274260653,-0.0001924229,0.6357544684,-0.3274260653,-0.0001924229
2350,360.465,0.5761071187,0.8096344409,1.2274731418,-2.0427405453,-0.8768251256,2.145354521,2.0072169681,0.64,-0.07,0.000189,0.2829885553,0.5750623495,1.1254859786,-1.6332789775,-0.9883817201,1.9296324254,2.0954637767,0.4009532648,0.0052369857,-0.0020513188,0.5794616371,-0.0618046016,-0.0070513899
2351,360.665,0.2829885553,0.5750623495,1.1254859786,-1.6332789775,-0.9883817201,1.9296324254,2.0954637767,0.64,-0.07,0.000189,0.2829885553,0.5750623495,1.1254859786,-1.6332789775,-0.9883817201,1.9296324254,2.0954637767,0.5794616371,-0.0618046016,-0.0070513899,0.5794616371,-0.0618046016,-0.0070513899
2352,361.465,0.561905225,0.8381340672,1.2140289925,-2.0392019993,-0.8511614256,2.1517194613,2.0390764608,0.56,-0.28,0.000189,0.2684838492,0.6031756838,1.2564050574,-1.71698707,-1.178577412,1.8640513745,1.6703401443,0.3989676814,0.0007407969,-0.003717731,0.4986678119,-0.1161920368,-0.0652293892
2353,361.665,0.2684838492,0.6031756838,1.2564050574,-1.71698707,-1.178577412,1.8640513745,1.6703401443,0.56,-0.28,0.000189,-0.060833482,0.3771277355,1.2486205852,-1.5688945697,-1.1722096197,1.8513713001,1.6132994426,0.4986678119,-0.1161920368,-0.0652293892,0.5624455049,-0.2602658169,0.0044174009
2354,361.865,-0.060833482,0.3771277355,1.2486205852,-1.5688945697,-1.1722096197,1.8513713001,1.6132994426,0.56,-0.28,0.000189,-0.060833482,0.3771277355,1.2486205852,-1.5688945697,-1.1722096197,1.8513713001,1.6132994426,0.5624455049,-0.2602658169,0.0044174009,0.5624455049,-0.2602658169,0.0044174009
2355,362.709,0.6154292524,0.634097412,1.3252957385,-2.080689518,-1.0759527083,2.0566972519,1.8582164921,0.58,0.07,0.000189,0.5281050897,0.4341740024,1.2529875076,-1.7448120225,-1.1393519158,1.9020148452,2.136394217,0.4003524405,0.0048564546,-0.0021081708,0.5580107034,0.0466734013,0.0138546106
2356,362.909,0.5281050897,0.4341740024,1.2529875076,-1.7448120225,-1.1393519158,1.9020148452,2.136394217,0.58,0.07,0.000189,0.5281050897,0.4341740024,1.2529875076,-1.7448120225,-1.1393519158,1.9020148452,2.136394217,0.5580107034,0.0466734013,0.0138546106,0.5580107034,0.0466734013,0.0138546106
2357,363.645,0.5964121246,0.6989898263,1.2995559921,-2.0735467494,-1.0194696275,2.083130112,1.9217054105,0.62,0.31,0.000189,0.7521717063,0.4418018437,1.2864235511,-1.5966190491,-1.2165884039,1.7940417566,2.5275565052,0.3960593456,-0.0027143527,-0.004573505,0.5518052224,0.1937166943,-0.0409539642
2358,363.846,0.7521717063,0.4418018437,1.2864235511,-1.5966190491,-1.2165884039,1.7940417566,2.5275565052,0.62,0.31,0.000189,0.7512944655,0.2689573055,1.2610976036,-1.3487935703,-1.2090813769,1.7828066946,2.6144661141,0.5518052224,0.1937166943,-0.0409539642,0.6224691702,0.3207680591,0.0157850514
2359,364.049,0.7512944655,0.2689573055,1.2610976036,-1.3487935703,-1.2090813769,1.7828066946,2.6144661141,0.62,0.31,0.000189,0.7512944655,0.2689573055,1.2610976036,-1.3487935703,-1.2090813769,1.7828066946,2.6144661141,0.6224691702,0.3207680591,0.0157850514,0.6224691702,0.3207680591,0.0157850514
2360,364.775,0.5829303242,0.7524120418,1.264607284,-2.0585993567,-0.9500373616,2.1137471246,1.9679636574,0.7,0.01,0.000189,0.279730573,0.5013712126,1.1444077497,-1.5505389225,-1.0346765913,1.8650518236,2.2380575589,0.3991820397,-0.0008993535,-0.0025870375,0.615987438,-0.0513126218,-0.0044090363
2361,364.975,0.279730573,0.5013712126,1.1444077497,-1.5505389225,-1.0346765913,1.8650518236,2.2380575589,0.7,0.01,0.000189,0.2568803374,0.3988187706,1.1027794662,-1.3162959179,-1.0262460174,1.8586974152,2.2637724262,0.615987438,-0.0513126218,-0.0044090363,0.6998302203,0.0052553797,0.0125110773
2362,365.178,0.2568803374,0.3988187706,1.1027794662,-1.3162959179,-1.0262460174,1.8586974152,2.2637724262,0.7,0.01,0.000189,0.2568803374,0.3988187706,1.1027794662,-1.3162959179,-1.0262460174,1.8586974152,2.2637724262,0.6998302203,0.0052553797,0.0125110773,0.6998302203,0.0052553797,0.0125110773
2363,365.914,0.5523104129,0.8496203211,1.2078778298,-2.0389463687,-0.8338293652,2.1546096204,2.0558734502,0.62,0.1,0.000189,0.4598088768,0.6127569916,1.091990333,-1.6463459794,-0.9336572813,1.9634374524,2.3518682774,0.3985025873,-0.0017344639,-0.0031211928,0.5760137348,0.0458391284,-0.0029297765
2364,366.122,0.4598088768,0.6127569916,1.091990333,-1.6463459794,-0.9336572813,1.9634374524,2.3518682774,0.62,0.1,0.000189,0.4598088768,0.6127569916,1.091990333,-1.6463459794,-0.9336572813,1.9634374524,2.3518682774,0.5760137348,0.0458391284,-0.0029297765,0.5760137348,0.0458391284,-0.0029297765
